T,Cv_cumul_N=1,chi_cumul_N=1,Cv_cumul_N=2,chi_cumul_N=2,Cv_cumul_N=3,chi_cumul_N=3,Cv_cumul_N=4,chi_cumul_N=4,Cv_cumul_N=5,chi_cumul_N=5,Cv_cumul_N=6,chi_cumul_N=6,Cv_cumul_N=7,chi_cumul_N=7
0.1,0.0,0.164025,0.00014472487875669783,0.16403464963935033,0.00015770005578420311,0.1709699716607767,0.0002758742974106717,0.1721278825226046,0.0002869388062083758,0.17272794899709157,0.00031055371474108916,0.17288179084383956,0.0003140870160174063,0.17294513391846084
0.1331103678929766,0.0,0.12322481155778894,0.0009797063266243212,0.12331189339102874,0.0010741061683752751,0.12852261661240763,0.0013969377964422685,0.12942975403371446,0.0014398128450294578,0.12988292126340178,0.0014836495765144194,0.13000595604233672,0.0014928843600817228,0.13005445436015256
0.1662207357859532,0.0,0.0986790241448692,0.00277424995096258,0.09898869897956292,0.003072000660340449,0.10316505573020643,0.003606637135295204,0.10395547531332405,0.003700329028812473,0.10432448824369474,0.0037613490347029473,0.10443196891904838,0.0037775615392022254,0.10447242982781205
0.19933110367892978,0.0,0.08228770973154362,0.005112118388452068,0.08298054937738691,0.005734677336087281,0.08647473565016407,0.006436459925284145,0.08721121499635069,0.006589485360028944,0.08752888958960416,0.006665246288560423,0.08762733420989219,0.0066884472893002,0.08766310232128267
0.23244147157190637,0.0,0.07056615107913669,0.007378921278106255,0.07175604030962068,0.008404140531467682,0.07477670520950433,0.009224839307853443,0.07548693004190586,0.009435926054026544,0.07577221931850531,0.009525170970507228,0.07586469240548292,0.009554737954166144,0.07589753824637396
0.2655518394648829,0.0,0.061767600755667514,0.009152595927897408,0.06350046013237523,0.010599765250950107,0.06618355505123406,0.011503912695202215,0.06687855116545055,0.011765749272598611,0.06714284827815986,0.011867371642434605,0.06723098842924675,0.011902426430780043,0.06726189332876575
0.29866220735785953,0.0,0.05491990481522956,0.010281250205757389,0.05718282120912897,0.012118163857464484,0.05962170116770669,0.01308161998268787,0.06030528439511091,0.013384302441378533,0.06055553820467427,0.01349675600981026,0.06064033585398916,0.013536328326897665,0.06066986473807619
0.33177257525083614,0.0,0.04943898689516128,0.010803958549797543,0.05218054243367691,0.012964416634657371,0.05444077372604719,0.01396924342174766,0.05511398569075993,0.014302471141869444,0.05535445338024354,0.014423733850744866,0.05543655889024319,0.014466834366437939,0.055465048484548855
0.36488294314381275,0.0,0.04495277268560953,0.01084816797651302,0.04810251693557733,0.013250494156797356,0.050230366713917445,0.01428145712223247,0.050893349298367724,0.014635659335471028,0.05112664026224378,0.014763446111184346,0.05120649908383003,0.014809113429898319,0.051234156535269644
0.39799331103678937,0.0,0.04121300420168066,0.010558030641460058,0.0446955601403062,0.013119575496619806,0.04672353148025172,0.014162769102365745,0.04737622474775418,0.014529578957050442,0.047603935666763776,0.014661585333450031,0.047681858146767044,0.01470892434998236,0.047708814483395354
0.43110367892976587,0.0,0.03804769200930954,0.010058851849316774,0.041791256877697164,0.012705101191707199,0.04374199152227803,0.013747827781175946,0.044384346534803915,0.014120218462380481,0.04460745062412019,0.014254304867968571,0.04468365435544987,0.01430251603526682,0.04470999454014164
0.4642140468227425,0.0,0.03533391570605188,0.009445938252131088,0.039274498801440905,0.012114900398726543,0.04116361989622515,0.013145988447414225,0.04179563688513952,0.013518246896169603,0.042014723405666914,0.013652547166487521,0.04208936167993969,0.01370094418113246,0.04211514215334238
0.4973244147157191,0.0,0.032981489576328175,0.008785753805773917,0.037064405532820255,0.011429025672159608,0.038902597903986876,0.012439135522373898,0.03952431512710712,0.012806759269492062,0.039739737372440215,0.01293972627093197,0.03981291912839493,0.012987742179800284,0.039838178410244555
0.5304347826086957,0.0,0.030922745901639345,0.00812157937253842,0.0351025525740324,0.010703455001585678,0.03689707226070484,0.011685208747254374,0.037508549385337056,0.012044767032493369,0.037720516577348116,0.012175174913065202,0.03779232050549928,0.012222358821556305,0.03781708578281964
0.5635451505016723,0.0,0.029105919881305634,0.007479758783258319,0.03334559032875836,0.009975408988912377,0.03510134559329703,0.01092333728840935,0.035702653069292815,0.011272318578884418,0.0359112877095113,0.011399238977109214,0.035981772163972824,0.011445246375576104,0.03600606346591913
0.5966555183946488,0.0,0.02749073710762332,0.0068749988376120294,0.031760536643186066,0.009268381963026947,0.03348085123059494,0.010178740534928036,0.03407206603191883,0.010515400144484034,0.03427743981894411,0.010638165218916744,0.03434664970577734,0.010682744786037045,0.03437048257831191
0.6297658862876254,0.0,0.026045392989909717,0.00631437092752474,0.030321717419640126,0.00859624087548088,0.03200886212685188,0.009466757941578429,0.032590067519475775,0.009789974709670725,0.032792223844571644,0.009908135591149262,0.03286019534893598,0.00995111471523199,0.032883582573785576
0.662876254180602,0.0,0.02474443743693239,0.005800139153567425,0.029008737191398522,0.00796631872793407,0.03066429526178059,0.00879592231149027,0.03123558236076289,0.009105069803123724,0.031434550319334946,0.009218355733031609,0.03150131410591075,0.009259626283790717,0.031524266800807735
0.6959866220735786,0.0,0.023567263334935126,0.005331675003656796,0.02780510346880786,0.007381644586290766,0.02943021854211818,0.008170201647891376,0.029991688190072557,0.008465036547814027,0.030187491186647503,0.008573317590703162,0.030253074533555892,0.00861282285802364,0.030275602848436545
0.7290969899665551,0.0,0.022497006880733948,0.004906713191010371,0.026697273326483244,0.006842502655666315,0.028292815440174306,0.007590587438154388,0.02884457964772756,0.007871155709577377,0.029037240537307375,0.007974410351158753,0.029101668732463316,0.008012133604006919,0.029123782281119396
0.7622073578595318,0.0,0.021519734532689776,0.004522153347937091,0.025673977855860192,0.00634749767176526,0.027240652908146007,0.00705619622023513,0.027782835577518535,0.00732275617446915,0.02797237958540201,0.007421044134801088,0.028035676817589526,0.0074569989394895194,0.02805738493655556
0.7953177257525084,0.0,0.020623833052985704,0.004174557903919084,0.024725733106639548,0.005894268990463636,0.02626415371780902,0.006565020330222442,0.026796890643522166,0.006817980921781688,0.026983346866525128,0.006911420950094595,0.027045536773745757,0.006945643194353524,0.027066848669221672
0.828428093645485,0.0,0.019799545821558337,0.0038604511204830927,0.023844478733522096,0.005479960218203843,0.02535520902283912,0.006114431146318523,0.02587864729191083,0.0063543034307927005,0.02606204930443831,0.0064430555625049546,0.02612315529249402,0.006475597027144602,0.026144080115674977
0.8615384615384616,0.0,0.01903861607142857,0.003576490338556966,0.023023305869294172,0.005101521476016712,0.024506888800633526,0.005701510362873375,0.02502118575614034,0.005928869988862685,0.025201571664081334,0.006013121634027411,0.025261617073438995,0.006044044908301246,0.025282163951031836
0.8946488294314382,0.0,0.01833400934579439,0.0033195565472883466,0.022256248577594232,0.004755898575015643,0.02371322180649002,0.005323263200121103,0.024218543733998697,0.0055387219298430644,0.024395955901363984,0.0056186771538694665,0.024454964075922132,0.005648051681558363,0.02447514211353397
0.9277591973244147,0.0,0.017679695385724586,0.0030867950384361755,0.021538121474662515,0.004440146696626143,0.022969025732948567,0.004976751414357986,0.023465546404586448,0.005180935889173535,0.023640030999810477,0.005256807293627122,0.023698025294172018,0.00528470634850694,0.023717843564159617
0.9608695652173913,0.0,0.017070475113122173,0.0028756259900892343,0.020864391481695953,0.004151494311795059,0.02226977422409501,0.004659172411950629,0.02275767340433731,0.004852708637671538,0.02292927986126527,0.004924711321191927,0.022986283611298584,0.004951209732424322,0.023005751132579307
0.9939799331103679,0.0,0.016501842193808885,0.0026837376310154698,0.020231075232697484,0.003887374795535014,0.021611491368154108,0.004367902586419382,0.02209095335604003,0.004551404871284126,0.02225973380996132,0.0046197520301649855,0.022315770283241852,0.004644924503731839,0.022334895997831797
1.0270903010033445,0.0,0.0159698713774015,0.0025090699483667454,0.01963465606630182,0.0036454374842465904,0.020990666980782037,0.004100517272531651,0.02146187923832571,0.0042745805876938745,0.021627887974265354,0.004339480392434784,0.021682980311331715,0.004363400300231557,0.021701773060554357
1.0602006688963213,0.0,0.015471127760252362,0.002349793870214004,0.01907201617890423,0.003423546019134981,0.020404187837727548,0.0038547957385638237,0.02086733973459096,0.004019990677628026,0.021030632669668366,0.0040816441308378585,0.021084803823133824,0.0041043826624629605,0.0211032723252364
1.0933110367892978,0.0,0.015002592535943713,0.002204288909526251,0.018540380666397193,0.003219769165957772,0.01984928130134113,0.003628716897460664,0.020304562991098778,0.003785586585708651,0.020465197202600535,0.0038441861262105788,0.020518469878497054,0.0038658117189662444,0.02053662270862273
1.1264214046822745,0.0,0.014561601840855105,0.0020711210186159144,0.018037270996888583,0.0030323675078268706,0.01932346869355092,0.0034204495361197956,0.019771070126356906,0.003569507983116776,0.01992910343056006,0.003625236650803561,0.019981500034484546,0.003645814630749663,0.019999345607438466
1.159531772575251,0.0,0.014145796077300259,0.0019490216234857793,0.017560466043492227,0.0028597782013203544,0.018824526418167432,0.003228339575647516,0.019264636487481623,0.0033700710802769527,0.01942012707005994,0.0034231020969174722,0.019471669659479614,0.0034426944781380617,0.019489216215406224
1.1926421404682275,0.0,0.013753077678070666,0.0018368683230844533,0.01710796923490456,0.0027005991789007147,0.01835045330719338,0.0030508959996894316,0.01878325912363553,0.003185755308382218,0.01893626521990155,0.00323625196230586,0.01898697546317568,0.0032549173631809952,0.019004231056068768
1.2257525083612042,0.0,0.01338157571623465,0.0017336674432834646,0.016677980699008804,0.002553573643943585,0.01789944301257961,0.002886776494676364,0.01832512929527917,0.003015189485703974,0.01847570891702354,0.0030633052343116067,0.01852560805918373,0.003081098878912369,0.01854258054803835
1.2588628762541807,0.0,0.01302961609989373,0.0016385384607502074,0.016268873513071887,0.0024175753508244614,0.017469860522876884,0.0027347734463906417,0.017888609097329224,0.0028571381692634886,0.018036819802248794,0.0029030168938044667,0.01808592863726149,0.0029199906739290687,0.018102625679618897
1.2919732441471574,0.0,0.012695696349987054,0.0015507002134025985,0.01587917335517131,0.002291594931826432,0.017060222078468593,0.002593800670497795,0.01747221146947503,0.0027104886129375168,0.01761811016888085,0.002754264975998897,0.017666449017929613,0.0027704675551899704,0.017682878065543115
1.325083612040134,0.0,0.012378464159515394,0.0014694587631703608,0.015507540990626937,0.0021747273846233857,0.016669177906929643,0.002462881078499125,0.017074583015377544,0.002574238566806653,0.01721822581587153,0.00261603843538062,0.0172658145111013,0.0026315153808134633,0.017281982807450007
1.3581939799331104,0.0,0.01207669908889436,0.0013941967549744743,0.01515275713525142,0.0020661607413179845,0.016295497313803767,0.002341135365991261,0.01669448916660503,0.0024474850300946886,0.016835931241593355,0.0024874259366695598,0.016882789114721658,0.0025022198683344963,0.01689870369411033
1.3913043478260871,0.0,0.011789296874999999,0.00132436411143032,0.01481370932193611,0.0019651658839049827,0.01593805575246563,0.0022277717372881905,0.01633080131575578,0.002329413991080965,0.016470096802949436,0.002367605612549479,0.016516242678151452,0.002381756361881126,0.016531910366154492
1.4244147157190636,0.0,0.011515255928621742,0.0012594699083379318,0.014489380464088373,0.0018710874390488476,0.015595823566034695,0.002122076635732188,0.015982485612627783,0.0022192911378963918,0.016119687534014944,0.0022558357776817704,0.016165139724514367,0.0022693805498854,0.016180567139544338
1.4575250836120404,0.0,0.011253665672326753,0.00119907528687665,0.014178838862866344,0.0017833356687636524,0.01526785614912585,0.0020234064230551046,0.015648593172146875,0.002116453494502136,0.015783753373272917,0.002151446557557137,0.015828529681109253,0.0021644200934861245,0.015843723236914097
1.4906354515050169,0.0,0.011003696432577965,0.0011427872716905268,0.013881229448087222,0.0017013792672925924,0.01495328532093652,0.0019311799375708715,0.015328251486463704,0.002020301919777476,0.015461420592202992,0.0020538323733215545,0.015505538310692069,0.002066267107979611,0.015520504219608761
1.5237458193979934,0.0,0.010764590649692712,0.0010902533779993098,0.013595766077418386,0.0016247389744164535,0.014651311736294447,0.0018448718554388206,0.015020656868708017,0.0019302943999734289,0.015151884253042482,0.0019624452152386318,0.015195360171495174,0.0019743714309022435,0.015210104448309815
1.55685618729097,0.0,0.0105356552094522,0.001041156904491478,0.013321724746741948,0.0015529819190624788,0.0143611981897129,0.0017640067787901886,0.014725067784247928,0.0018459400627249619,0.01485440155187534,0.0018767886347698206,0.014897251962187727,0.0018882346074188714,0.014911780428472304
1.5899665551839466,0.0,0.010316254732856541,0.0009952128215034888,0.013058437587747631,0.0014857166127867493,0.014082263690649917,0.0016881539771721296,0.014440798948379704,0.0017667938422537815,0.014568285926254618,0.0017964123862218356,0.01461052663102896,0.0018074045244819003,0.014624844919843633
1.6230769230769233,0.0,0.010105805687203791,0.0009521641756016038,0.012805287547886027,0.0014225885193953937,0.013813878207139575,0.0016169227132095787,0.01416721608827084,0.0016924517289189224,0.014292901825433501,0.0017209076520770953,0.01433454814733218,0.001731470628257198,0.01434866170819846
1.6561872909698998,0.0,0.00990377120355412,0.0009117789420709144,0.012561703663605678,0.0013632761339742918,0.013555457990599068,0.001549958088741305,0.013903731282542393,0.0016225465409382437,0.014027660056815296,0.001649902790516832,0.014068726848889533,0.0016600596636032947,0.014082640952954245
1.6892976588628765,0.0,0.00970965650366264,0.0008738472659938648,0.012327156850930849,0.001307487511495895,0.013306461407570604,0.0014869373533861073,0.013649798804762888,0.0015567441612893682,0.013772013635093058,0.0015830595486267503,0.013812515291863496,0.0015928318792920902,0.013826235037186198
1.722408026755853,0.0,0.009523004854368931,0.0008381790406371527,0.012101156148408445,0.0012549571917209357,0.013066385214944952,0.0014275666231809865,0.01340491140785022,0.0014947401881039947,0.013525454071249322,0.0015200696899263545,0.013565404540347614,0.0015294776477508176,0.013578934857255183
1.7555183946488295,0.0,0.009343393979805678,0.0008046017788589657,0.011883245356655924,0.0012054434731809604,0.012834761224238088,0.0013715779623886305,0.013168596995344888,0.0014362569520458353,0.013287508047531447,0.0014606519899245626,0.013326920841739896,0.001469714453121886,0.013340266498201683
1.7886287625418062,0.0,0.00917043287210172,0.000772958739306261,0.01167300002649275,0.0011587259945569188,0.012611153308075202,0.0013187267866743273,0.012940415633048432,0.0013810408590627051,0.013057734432028659,0.0014045495582194097,0.01309662264158004,0.0014132842062187896,0.01310978824856514
1.8217391304347827,0.0,0.009003758949880668,0.0007431072744026737,0.011470024754188842,0.0011146035867474118,0.012395154708433455,0.00126878955054173,0.012719956860872128,0.0013288600214476786,0.012835721592810568,0.001351527450141842,0.012874097897831654,0.0013599508494136284,0.01288708791461693
1.8548494983277595,0.0,0.008843035521096285,0.0007149173716348666,0.011273950747920033,0.001072892363363887,0.012186385611612803,0.0012215616861724708,0.012506837270117902,0.0012795021442982388,0.012621084976948284,0.0013013705350525448,0.012658961659949834,0.0013094982185824604,0.012671780399353348
1.887959866220736,0.0,0.008687949512843225,0.0006882703635233188,0.011084433634248774,0.0010334240213310342,0.011984490959509321,0.0011768557646410166,0.012300698315982916,0.0012327726382194099,0.012413464924295101,0.0012538815921259339,0.012450853882627119,0.0012617281329467358,0.01246350551614689
1.9210702341137125,0.0,0.008538209435933149,0.000663057784997904,0.01090115147748466,0.0009960443267492773,0.011789138470693045,0.0011344998538932215,0.012101204338975576,0.0011884929324885774,0.012212524689788087,0.0012088796078049448,0.0122494374479936,0.0012164586869890864,0.012261926010835688
