T,Cv_cumul_N=1,chi_cumul_N=1,Cv_cumul_N=2,chi_cumul_N=2,Cv_cumul_N=3,chi_cumul_N=3,Cv_cumul_N=4,chi_cumul_N=4,Cv_cumul_N=5,chi_cumul_N=5,Cv_cumul_N=6,chi_cumul_N=6,Cv_cumul_N=7,chi_cumul_N=7
4.040133779264214,0.0,0.0032442490066225183,0.0002586234328526751,0.005572374240351225,0.000527128336290243,0.00723599769709818,0.0007519903066533784,0.008389728179982984,0.0009282982307006226,0.009204447666331397,0.0010625121577220796,0.009757708032554943,0.001163173617908223,0.010139542613348075
4.07324414715719,0.0,0.003217877329830037,0.0002542302346561299,0.005528467392755584,0.0005182964510083607,0.007179949212435419,0.0007394869590185241,0.008325398693751656,0.0009129353245064853,0.00913434739610473,0.0010449815523934963,0.00968372916896727,0.0011440218058402863,0.010062886362485968
4.1063545150501675,0.0,0.003191930933376773,0.0002499475394319209,0.005485245287943268,0.0005096834498419158,0.007124759185152081,0.0007272909432659053,0.008262044105920152,0.0008979481364172227,0.009065302013452157,0.001027878264795958,0.009610858424022746,0.0011253357812449811,0.009987375038487196
4.139464882943144,0.0,0.003166399612183891,0.0002457716875529743,0.005442692074171378,0.0005012821976696187,0.007070408116594186,0.0007153923289622211,0.008199642517234554,0.0008833245918766725,0.008997287995821569,0.0010111886108222165,0.009539071204799302,0.0011071006641943043,0.0099129833055577
4.17257525083612,0.0,0.003141273485091377,0.00024169916903720785,0.005400792383885383,0.0004930858462581592,0.007016877091880367,0.0007037815812323407,0.008138172676525373,0.000869053094523658,0.008930282511469361,0.000994899446247175,0.009468343637129737,0.0010893021602976854,0.009839686566177841
4.205685618729097,0.0,0.003116542982107357,0.00023772661629273606,0.005359531315425818,0.00048508782060004466,0.006964147758305755,0.0006924495421081127,0.008077613957021498,0.0008551225037823267,0.008864263394414242,0.0009789981415297072,0.009398652539671211,0.0010719265334487708,0.009767460934547847
4.2387959866220735,0.0,0.003092198832255012,0.0002338507972685657,0.005318894415555619,0.0004772818060007537,0.0069122023046934745,0.0006813874128894435,0.008017946333690356,0.0008415221136608604,0.008799209120467116,0.0009634725579674088,0.0093299753990831,0.0010549605800309913,0.009696283211165004
4.27190635451505,0.0,0.0030682320519846568,0.00023006860898517841,0.005278867662765621,0.00046966173586883664,0.006861023441645814,0.00067058673745569,0.007959150361553022,0.0008282416326850933,0.00873509878428384,0.0009483110251223185,0.009262290346258787,0.00103839160449412,0.009626130858476745
4.305016722408027,0.0,0.003044633934120573,0.00022637707142120176,0.0052394374513182,0.0004622217801657795,0.006810594382649867,0.000660039386469624,0.00790120715492594,0.0008152711648985493,0.008671912077390402,0.0009335023194413311,0.009195576133559716,0.0010222073962196053,0.009556981977557555
4.338127090301003,0.0,0.0030213960373140095,0.00022277332173402153,0.005200590575991385,0.0004549563344753934,0.006760898825995005,0.0006497375424201179,0.007844098367543613,0.000802601191865004,0.008609629267133255,0.0009190356439999831,0.009129812113002993,0.0010063962075979663,0.009488815285759566
